Label,MaterialGroup,ClassIdx,Density,VoidFraction,NumVoids,Mass,Seed,RSSI_Low_RX01,RSSI_Low_RX02,RSSI_Low_RX03,RSSI_Low_RX04,RSSI_Low_RX05,RSSI_Low_RX06,RSSI_Low_RX07,RSSI_Low_RX08,RSSI_Low_RX09,RSSI_Low_RX10,RSSI_Low_RX11,RSSI_Low_RX12,RSSI_Low_RX13,RSSI_Low_RX14,RSSI_Low_RX15,RSSI_Low_RX16,RSSI_High_RX01,RSSI_High_RX02,RSSI_High_RX03,RSSI_High_RX04,RSSI_High_RX05,RSSI_High_RX06,RSSI_High_RX07,RSSI_High_RX08,RSSI_High_RX09,RSSI_High_RX10,RSSI_High_RX11,RSSI_High_RX12,RSSI_High_RX13,RSSI_High_RX14,RSSI_High_RX15,RSSI_High_RX16
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123042,-34.66096033641,-35.9127135723692,-35.8930251704322,-34.7188773805359,-35.8520584915507,-35.5469416617171,-35.5139370880824,-35.8609891039183,-35.9201977689385,-35.6445298825268,-35.505318472597,-35.8747181564407,-34.6037764718903,-35.9145618214983,-35.8642595942709,-34.6769269688303,-31.3336334905377,-32.6464078158084,-32.6375860500779,-31.4195625935952,-32.5799871985994,-32.3302130883787,-32.3786051578433,-32.6560469258635,-32.6698121352282,-32.3055115713907,-32.232059587545,-32.6190194529635,-31.4528526196698,-32.5756742577203,-32.5879161001952,-31.3501741043093
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123043,-34.2874497304033,-35.4782030701903,-35.4848711257667,-34.3808241723758,-35.6022894899052,-35.153831089956,-35.1057619797312,-35.5094153541567,-35.5370324316526,-35.1324934916536,-35.2315747689602,-35.4961945435895,-34.3206636297876,-35.5561203428856,-35.5599434059358,-34.3098339509513,-32.1491419684328,-33.3729330565236,-33.3339591728111,-32.1302646165731,-33.3305330513827,-33.0947163959833,-33.0758086481493,-33.3238375353439,-33.415412910177,-33.1205301043028,-33.129180757175,-33.2612785071539,-32.2620855705775,-33.451791033467,-33.3811777688204,-32.222532451722
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123044,-34.8411995057774,-36.0242042067272,-35.9963581706683,-34.8112952107206,-35.9378816471993,-35.8282285392758,-35.8139256874528,-35.9840898872593,-35.9156267775224,-35.809666122434,-35.7522370189509,-36.0461022975239,-34.7860091094523,-35.967297518701,-35.989217257493,-34.843335710892,-31.5376724068618,-32.6614033845378,-32.6414280621642,-31.4894433597367,-32.6682342181237,-32.4128253954567,-32.5201341688056,-32.6723378452411,-32.6293633150691,-32.5076233093465,-32.4887731213661,-32.6416283800995,-31.6435787348397,-32.7665010546324,-32.7315413942131,-31.6017613050841
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123045,-35.524527289189,-36.676409007356,-36.5892187058846,-35.4747227598708,-36.6883375715942,-36.2818055612197,-36.3474597292492,-36.6887283497478,-36.6467709700079,-36.2473917743503,-36.2701640085075,-36.7316775273987,-35.484472007478,-36.6720786500692,-36.5565817421889,-35.4949612330528,-31.9171954765153,-33.1064470175746,-33.1247875817937,-31.8696570628948,-33.1373378884469,-32.8689988785065,-32.8191128774986,-33.107232925582,-33.0592699860818,-32.6910768185509,-32.7721603352467,-33.2002817926761,-31.9313310122941,-33.1305833544324,-33.1128637282514,-31.9192989966204
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123046,-34.6572147784899,-36.0051827609954,-35.9795319961143,-34.775286204537,-35.9372891331276,-35.7896596256997,-35.7736163557272,-35.9351893809914,-35.966856804113,-35.6925321399992,-35.7699109572987,-35.9371499165068,-34.6976430587724,-35.9933861043846,-36.0120511807148,-34.6307573930476,-31.6748306570785,-33.1601690643221,-33.1029987861702,-31.7484607233108,-33.069104874591,-32.8164264017712,-32.7850996256283,-33.1057238046557,-33.0044599743524,-32.9170684290343,-32.8287537260498,-33.0125231252944,-31.7558654228495,-33.0611080155024,-33.0268313993824,-31.6251057743279
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123047,-34.6260986904639,-35.8941529922818,-35.9316830122613,-34.6758412796038,-35.8686391127982,-35.5879189276126,-35.6425667501739,-35.9350427206609,-35.8826659844614,-35.5561550304132,-35.5740721673281,-35.9042732860954,-34.7344942381105,-35.9282177031477,-35.8272190524098,-34.6710888074114,-30.9235605698027,-32.2061150777989,-32.327824167444,-30.9628998816046,-32.2365494485013,-31.8581373398994,-31.9742684699275,-32.1757340270537,-32.2372707011792,-31.8973122923225,-31.8196687522015,-32.065647614588,-30.9470515817452,-32.2718683332521,-32.1476339988833,-30.917417849603
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123048,-35.9575611557047,-37.3160833607669,-37.3948797334947,-36.0435990119047,-37.2505725032007,-36.9707609278617,-37.0342287214826,-37.3799882804027,-37.3856975881648,-37.0086977285525,-36.9613758760435,-37.444941283656,-36.0328191072531,-37.3257531524589,-37.2964720365136,-36.12065122133,-32.0149388825618,-33.1934855272009,-33.3941192855882,-31.9674514686523,-33.1787460448698,-32.9963189750281,-32.8088323525612,-33.2729659424213,-33.3643562093032,-32.9290224794051,-32.9622019435861,-33.3272107337713,-32.0304425901038,-33.2679492719806,-33.1829436179034,-32.0546667081348
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123049,-35.6550716714493,-37.0128331561372,-36.8558485346219,-35.6772817784341,-36.9823900877148,-36.6660133777264,-36.5665950636598,-36.862761303315,-37.0128153601711,-36.6573718552984,-36.636128780943,-36.9772725732302,-35.7510881458659,-36.9888953399672,-36.9899480355792,-35.7739766826394,-30.8502517047808,-32.0530953000255,-31.9992713198831,-30.8144568922264,-32.1335145537358,-31.7067083557157,-31.656898470884,-32.0785405051542,-31.9501350402647,-31.668847641445,-31.7401477782463,-32.0059234528431,-30.8126070753386,-31.9727947954935,-32.0469682521472,-30.7511645710884
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123050,-35.9235935659259,-37.2115419277626,-37.2467695956192,-35.9418586109938,-37.0894209821024,-37.0176935935027,-36.9883214402554,-37.1665094533797,-37.1664281602271,-36.9235748812302,-36.9059585383039,-37.2492797012167,-36.1013670112027,-37.3066159976976,-37.2535469963168,-36.0195377486713,-30.7472927179991,-31.930076005407,-31.9645598954262,-30.6264311809688,-31.9009766806572,-31.6445823517818,-31.6599677599408,-31.9209450766315,-31.9032699104891,-31.6963166361631,-31.6051100180856,-31.8925447081447,-30.7944354029875,-31.9932096530318,-31.8951221626202,-30.6936931406607
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123051,-35.6029751254488,-36.8500769176728,-36.889567350732,-35.5770044643347,-36.8732305838026,-36.4742329888327,-36.5413121989334,-36.8255553155029,-36.880168376052,-36.5174434208318,-36.5475188529785,-36.789412639251,-35.6072152564235,-36.7626382566976,-36.7599858302908,-35.5100719454745,-31.1611276876834,-32.3886094302674,-32.4137545130692,-31.1178927964218,-32.4544234907777,-32.1157114451239,-32.0378195299081,-32.3323100908055,-32.3721633647591,-32.081208059642,-32.0594985189871,-32.29818434479,-31.1862748494783,-32.4347267798972,-32.3791566911785,-31.1499955249147
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123052,-34.8786784319828,-36.1066277568856,-36.1998672769852,-34.8545320938942,-36.0334868671438,-35.7727417875495,-35.8265399316194,-36.1565151796697,-36.1073268404815,-35.9172396234536,-35.8546704412902,-36.011427253784,-34.9185302868271,-36.1192850090362,-36.1548178916059,-34.8416035423028,-31.0377777829054,-32.2792493549268,-32.3163872919134,-31.0963338012232,-32.2996798594016,-32.0047064963136,-31.9238077772287,-32.2035573593804,-32.309553005706,-32.0715412360723,-32.0015902338116,-32.1560510295407,-30.9728498710848,-32.2710703661686,-32.3405911903307,-31.1375159792534
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123053,-34.9363132064517,-36.0187718042798,-36.0822414469956,-34.8983822495835,-35.9508378783278,-35.6510953960302,-35.7436483122895,-36.0987451613042,-36.0723634382121,-35.6917353228863,-35.7824141369057,-36.0244056178022,-34.8987007624134,-36.0679593651361,-36.0211737357637,-34.9186310592939,-32.2781471676522,-33.4256431280352,-33.4370319079875,-32.3286194826583,-33.4131796866892,-33.1045754627644,-33.1523078402294,-33.4942965303661,-33.4548776937908,-32.9870562210262,-33.2064799659021,-33.3600092956136,-32.3576645075921,-33.4984955029438,-33.4693270670092,-32.2581325419528
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123054,-35.3649544189842,-36.5304274444864,-36.630287639693,-35.3357785410308,-36.5722510149271,-36.232085023915,-36.1938837554308,-36.5968779912619,-36.6109152932879,-36.1628222118971,-36.2234327002113,-36.5701691147307,-35.3992520056237,-36.6034679778685,-36.5486050135451,-35.390995952024,-30.5954342449316,-31.6550902187946,-31.7301709420417,-30.5528912130843,-31.6123373327211,-31.3028906380347,-31.3132485417217,-31.7665215526119,-31.644492627088,-31.3473946700423,-31.3682433505382,-31.818053316948,-30.5341901178567,-31.7186197239191,-31.7100377800593,-30.5059401773187
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123055,-35.7230434025382,-36.7774894853043,-36.8936428221432,-35.6840834690142,-36.7989102686001,-36.3108685903744,-36.4837610918553,-36.7227708320688,-36.7604452725965,-36.4609498397719,-36.4354442262766,-36.8271968580815,-35.7146673387412,-36.7543410876744,-36.8183929447468,-35.5370809244418,-31.474736613332,-32.4816492478732,-32.5706109006445,-31.4518100712149,-32.7031447335524,-32.2079637123031,-32.2048155060987,-32.5846453568228,-32.7205043498443,-32.2448125531239,-32.2550269359288,-32.5820609745785,-31.4945772279653,-32.5124584946723,-32.6488678816855,-31.5157608291085
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123056,-35.8338602082713,-36.8541503205653,-36.8704219810455,-35.8033785587525,-37.0476805716171,-36.6236364138235,-36.5926516171527,-36.8895700644746,-36.8490965896398,-36.6247501498772,-36.6298021650821,-36.922385832718,-35.8173857093859,-36.8523101892354,-37.0005692591425,-35.762346652174,-30.7518032296193,-31.8387371549381,-31.8401989006095,-30.639832214953,-31.9364599691873,-31.5593339018772,-31.487690041836,-31.7536947468115,-31.869601617843,-31.5852977039012,-31.5641176347161,-31.8209473788584,-30.8009006443426,-31.9329381559683,-31.8631876443746,-30.6931590597544
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123057,-35.8893014816263,-37.0141369499009,-37.1048365764576,-35.9913604295029,-37.1026634562593,-36.678203321992,-36.7483107305045,-37.0760575528017,-37.0878605887688,-36.6176582516312,-36.7097599240547,-37.0842964560417,-35.8526651863683,-37.0406805895904,-37.0207403681986,-35.84256248165,-32.0255712206326,-33.0665841056081,-33.1244837719783,-31.8899668115147,-33.0311609298295,-32.7147879245362,-32.7806837535426,-33.1084112981155,-33.1032066255464,-32.8144461073694,-32.7829726417491,-33.181400677061,-31.9416597063823,-33.2460485581995,-33.0919282012826,-31.9835251943465
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123058,-35.3923679124866,-36.7038049659522,-36.7389328141882,-35.5004575611959,-36.7478926322531,-36.3644063671396,-36.3752021436357,-36.6570629954211,-36.6963608250204,-36.3390044113717,-36.3557244327849,-36.6241059106409,-35.4151599567716,-36.6646745865391,-36.6301328336984,-35.4638113836233,-30.4099238216046,-31.6483044434911,-31.754712656038,-30.4348290838471,-31.5607885962259,-31.2455282595633,-31.3080164620132,-31.7066901934834,-31.6824628991644,-31.3227438482959,-31.2577159253879,-31.7032654330312,-30.4061608570204,-31.6610730693011,-31.6634717853984,-30.456556444537
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123059,-34.8668001383244,-36.013190993907,-36.0049381536632,-34.9070526706101,-36.0214868900494,-35.7351046949673,-35.729128304426,-35.9895521397226,-35.9980743618236,-35.7296187630763,-35.6901258590029,-36.01690503254,-34.8126243561006,-35.9466696109267,-35.9978205444533,-34.8492596986635,-30.7838061373201,-31.9616581510396,-31.8797545687415,-30.7236281820502,-32.0708580833553,-31.6596006299449,-31.7488649418142,-31.931047806017,-31.9509385244083,-31.6429363760983,-31.5978731577281,-31.9196861703368,-30.7279349245221,-32.0054912756186,-31.9164841040075,-30.8861399609435
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123060,-35.6332938461107,-36.838461731954,-36.9115830427591,-35.7464239584732,-36.935485253133,-36.5209073658144,-36.4870616520255,-36.9317178005894,-36.9132894182289,-36.4881609905065,-36.4855265474537,-36.8461515704103,-35.680687774153,-36.9088962267078,-36.984832045057,-35.6290768594411,-30.5273165066655,-31.8645333955138,-31.859643802573,-30.6089702399518,-31.8224179650725,-31.3829203619797,-31.3541103514885,-31.760975822284,-31.8210243376813,-31.4460955581272,-31.4978984545692,-31.8722038376558,-30.6534320043067,-31.823011750083,-31.8269844078921,-30.5725947306606
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123061,-34.8788399445274,-36.0877842963635,-36.1911060194541,-35.0102906770638,-36.0625923020509,-35.6871874529935,-35.8424364952291,-36.1219476118905,-36.0383594198685,-35.7234280360096,-35.7292019602548,-36.1011980053923,-34.8468774223624,-36.0693136386921,-36.0571756738943,-34.9079166385633,-32.2836398847947,-33.4501422054906,-33.3294764013308,-32.2253888068446,-33.4198392493594,-33.0458963993136,-33.0975976474605,-33.2777331507239,-33.4253336162307,-32.9514172088294,-33.050532547907,-33.3248342979057,-32.2535525739039,-33.3094050085197,-33.4499855911841,-32.1837943552843
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123062,-35.8172909795038,-36.863860358048,-36.7219197356303,-35.7680428596844,-36.9111318108188,-36.671059941714,-36.6112311689402,-36.8716391988697,-36.845640149485,-36.6835630724193,-36.6651475349382,-36.8851582092848,-35.8341023727486,-36.9459252768173,-36.9620518351511,-35.8365772198177,-30.5546612834764,-31.754583743205,-31.6798919750589,-30.6613823019283,-31.7479030770132,-31.5220650108442,-31.5826796704372,-31.6899794119299,-31.6909106369806,-31.5100314402877,-31.4663699581281,-31.9362349450977,-30.5700642788988,-31.8209696636541,-31.7533895096069,-30.6350328239591
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123063,-34.5920830368918,-35.6695767059491,-35.7840519484645,-34.4452611365915,-35.7316877114492,-35.3760061904184,-35.4014314330586,-35.7800282149926,-35.8167989907272,-35.5474143530684,-35.4499036725132,-35.6875611575635,-34.5241223858143,-35.7472940841813,-35.7600496343311,-34.5356586613646,-32.0764138029005,-33.3189835188708,-33.4168222941236,-32.1752678508835,-33.3271043300131,-32.9738016896782,-33.1091084973538,-33.3718389126542,-33.3660851820041,-33.1346573992217,-33.0439937065844,-33.3859419454506,-32.107875870227,-33.4317538559082,-33.3269885198588,-32.125044078277
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123064,-34.7677682548279,-36.0381635884774,-36.0459857369576,-34.6153687633125,-36.048949688356,-35.7511403420953,-35.8525052460534,-36.0691609208163,-35.9076123789241,-35.8619102204602,-35.7396926597583,-36.0829991372177,-34.7601873568692,-35.9326292410521,-36.0176121624883,-34.704937695218,-31.3583419938283,-32.6897094387116,-32.5271062235468,-31.3470007934928,-32.5378841290044,-32.3294575713361,-32.3824185662027,-32.7292030661239,-32.5359920464356,-32.3190045281188,-32.3078133632421,-32.6052653300522,-31.2367874382377,-32.5529978956184,-32.5999002377171,-31.3481363883694
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123065,-35.657197777612,-36.9239291090642,-36.8893439079516,-35.6518973616146,-36.9880482378958,-36.4638215873549,-36.5814553511133,-36.9320084857667,-36.9498872531742,-36.5235056879542,-36.5411520370577,-36.8818983597296,-35.6392932872854,-36.920791414679,-36.9586646342824,-35.7072661827118,-31.5009203971887,-32.665305818449,-32.6167482687204,-31.4911889342579,-32.6223029865348,-32.3430149216877,-32.3564179569365,-32.6724614826342,-32.6552877663364,-32.3736608648404,-32.3879049155989,-32.7587529563577,-31.524533417522,-32.7116765810127,-32.7685456600283,-31.519491786629
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123066,-35.6466716548806,-36.7340345950883,-36.9067220597088,-35.7240288274491,-36.8219816802047,-36.5996215550238,-36.6891671601866,-36.8754643079982,-36.8049980335805,-36.5599022255376,-36.5952683142397,-36.8123668506904,-35.6154042576715,-36.8577440480048,-36.8523788907512,-35.6728054844363,-30.6684045741972,-31.9208489583297,-31.8414313232232,-30.7091667339076,-31.8015115414808,-31.5900618780026,-31.5761672866797,-31.8262749366736,-31.8545616692803,-31.5903122607104,-31.5742510865214,-31.7279359034089,-30.6579532464388,-31.7969342263001,-31.8153542424126,-30.7319035412943
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123067,-34.2749722694923,-35.6342717271979,-35.4965779399423,-34.3730071432575,-35.6156944878122,-35.4316315464299,-35.4361194201544,-35.6332246313592,-35.6464532283927,-35.3627771442905,-35.3898431512292,-35.5186321610213,-34.3331735252611,-35.5741807489868,-35.6274013582475,-34.3630173509221,-30.4275027420282,-31.5437926491157,-31.5965650700374,-30.4069356408605,-31.6658420815489,-31.3560091453573,-31.39369815619,-31.5998433360265,-31.6930768985918,-31.3212593168945,-31.3264348666757,-31.5869173112725,-30.5400283220838,-31.544833938159,-31.5805541186097,-30.3722087968434
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123068,-36.1848470562816,-37.490418948293,-37.3480026686546,-36.2511233559884,-37.4461568234117,-37.2177586509275,-37.1326927044414,-37.4565142778864,-37.3013211110839,-37.1342083368629,-37.0663332598285,-37.3874451075822,-36.2505534172752,-37.4146553594608,-37.4565198299008,-36.2144000796214,-31.6210276138707,-32.856197027362,-32.8206865563093,-31.6317024530906,-32.9936736723747,-32.6130943344012,-32.5415207381795,-32.8702410280486,-32.8438498083376,-32.510727562443,-32.4750487374903,-32.8918907892034,-31.6601300916414,-32.8405858557911,-32.8253504375661,-31.6110609567742
Cement 800,cement,1,1.33001726973684,0.387088815789474,23535,800,123069,-34.9649939208319,-36.1969713305797,-36.1351086660595,-34.8792611181488,-36.0454991959135,-35.9053562457492,-35.9279091249313,-36.0965861184354,-36.1212622966611,-35.9501804820989,-35.9027090344891,-36.1304959081216,-34.9596170975253,-36.2254973797653,-36.2125661080764,-34.922109408231,-31.1933734722234,-32.38577862217,-32.3605407355783,-31.1719057473964,-32.2604487993268,-32.1260138142614,-32.0476318083283,-32.3660257725586,-32.3507972913375,-32.1918572156505,-32.1714344148168,-32.351098133614,-31.274010966312,-32.4535698530156,-32.5051254731025,-31.2391982836095
